BBLCOUNT        1.0         0
0x7fa7cc7d7190 1 2 8
0x7fa7cc7d71ca 1 3 13
0x7fa7cc7d71e0 3 2 8
0x7fa7cc7d71f0 2 2 5
0x7fa7cc7d71f0 2 2 5
0x7fa7cc7d7200 1 2 5
0x7fa7cc7d7200 1 2 5
0x7fa7cc7d7200 2 2 5
0x7fa7cc7d8802 0 2 13
0x7fa7cc7d8856 0 6 21
0x7fa7cc7d87c1 2 7 25
0x7fa7cc7d87da 1 5 23
0x7fa7cc7d87f1 1 3 17
0x7fa7cc7d8802 1 2 13
0x7fa7cc7d880f 1 2 12
0x7fa7cc7d87e1 1 4 16
0x7fa7cc7d87f1 1 3 17
0x7fa7cc7d884d 0 3 9
0x7fa7cc7d8898 1 4 16
0x7fa7cc7d7ed8 3 2 12
0x7fa7cc7d7ee4 2 2 12
0x7fa7cc7d7ef0 1 2 5
0x7fa7cc7d8769 1 3 14
0x7fa7cc7d874e 1 5 27
0x7fa7cc7d873f 1 4 15
0x7fa7cc7d9632 1 2 10
0x7fa7cc7d963c 0 2 13
0x7fa7cc7d9649 0 3 10
0x7fa7cc7d9649 3 3 10
0x7fa7cc7d9653 1 10 41
0x7fa7cc7d967c 0 1 5
0x7fa7cc7d7ed6 0 1 2
0x7fa7cc7d7ed8 0 2 12
0x7fa7cc7d7f77 0 4 15
0x7fa7cc7d7ebe 9 3 13
0x7fa7cc7d7ecb 8 3 11
0x7fa7cc7d7ed6 8 1 2
0x7fa7cc7d7ea3 5 2 9
0x7fa7cc7d7eac 4 2 9
0x7fa7cc7d7eb5 3 2 9
0x7fa7cc7d881b 1 9 50
0x7fa7cc7d80b1 1 4 14
0x7fa7cc7d8043 1 4 16
0x7fa7cc7d8053 1 8 51
0x7fa7cc7d809f 1 2 6
0x7fa7cc7d80a5 0 4 12
0x7fa7cc7d80b1 0 4 14
0x7fa7cc7d808f 20 5 16
0x7fa7cc7d809f 20 2 6
0x7fa7cc7d80a5 2 4 12
0x7fa7cc7d8036 1 3 13
0x7fa7cc7d80bf 0 7 21
0x7fa7cc7d80d4 0 3 8
0x7fa7cc7d8948 1 4 12
0x7fa7cc7d9632 2 2 10
0x7fa7cc7d8d6e 1 2 8
0x7fa7cc7d9649 0 3 10
0x7fa7cc7d9727 1 2 8
0x7fa7cc7d7f5d 1 5 26
0x7fa7cc7d802d 1 2 9
0x7fa7cc7d8015 1 4 24
0x7fa7cc7d7fee 1 5 39
0x7fa7cc7d7fe3 1 3 11
0x7fa7cc7d7fbb 1 8 40
0x7fa7cc7d7faf 1 3 12
0x7fa7cc7d7fa1 1 2 14
0x7fa7cc7d7faf 0 3 12
0x7fa7cc7d7f96 0 3 25
0x7fa7cc7d7f91 1 2 5
0x7fa7cc7d7f96 0 3 25
0x7fa7cc7d7f86 0 3 16
0x7fa7cc7d7f81 1 2 5
0x7fa7cc7d7f86 0 3 16
0x7fa7cc7d9748 0 1 2
0x7fa7cc7d930a 1 10 40
0x7fa7cc7d92a3 0 7 30
0x7fa7cc7d92a7 1 6 26
0x7fa7cc7d92c1 1 2 9
0x7fa7cc7d92ca 1 2 9
0x7fa7cc7d92d3 1 5 27
0x7fa7cc7d92ee 0 2 10
0x7fa7cc7d92f8 0 13 58
0x7fa7cc7d9f63 1 2 12
0x7fa7cc7d929a 1 4 9
0x7fa7cc7d9332 1 4 23
0x7fa7cc7d9349 1 1 5
0x7fa7cc7d7680 1 39 190
0x7fa7cc7d773e 1 3 12
0x7fa7cc7d774a 0 3 7
0x7fa7cc7d7751 0 2 4
0x7fa7cc7d7ad0 1 3 14
0x7fa7cc7d7ade 1 3 14
0x7fa7cc7d927a 1 6 32
0x7fa7cc7d8e55 0 2 12
0x7fa7cc7d8e4e 0 3 7
0x7fa7cc7d8e40 1 3 14
0x7fa7cc7d8e55 0 2 12
0x7fa7cc7d8e4e 1 3 7
0x7fa7cc7d8e30 1 3 11
0x7fa7cc7d8e18 1 4 24
0x7fa7cc7d8e0f 1 3 9
0x7fa7cc7d8df1 1 6 30
0x7fa7cc7d8ddd 2 6 20
0x7fa7cc7d8df1 0 6 30
0x7fa7cc7d8dd4 1 8 29
0x7fa7cc7d8db4 1 9 32
0x7fa7cc7d8d89 1 14 43
0x7fa7cc7d9653 0 10 41
0x7fa7cc7d93bd 0 2 14
0x7fa7cc7d93cb 0 3 14
0x7fa7cc7d98d9 1 3 13
0x7fa7cc7d94b1 1 10 65
0x7fa7cc7d94f2 1 2 8
0x7fa7cc7d94fa 0 3 12
0x7fa7cc7d95a0 1 16 64
0x7fa7cc7d964d 1 2 6
0x7fa7cc7d93ad 1 3 16
0x7fa7cc7d967c 0 1 5
0x7fa7cc7d95e0 3 7 32
0x7fa7cc7d9600 2 4 19
0x7fa7cc7d9613 2 8 31
0x7fa7cc7d9734 1 4 20
0x7fa7cc7d963c 1 2 13
0x7fa7cc7d9600 1 4 19
0x7fa7cc7d9613 0 8 31
0x7fa7cc7d9380 1 6 45
0x7fa7cc7d935f 1 7 33
0x7fa7cc7d934e 1 3 17
0x7fa7cc7d7ecb 1 3 11
0x7fa7cc7d7e91 1 5 18
0x7fa7cc7d7e43 1 12 78
0x7fa7cc7d7e36 1 2 13
0x7fa7cc7d8d76 1 4 19
0x7fa7cc7d7e05 1 9 49
0x7fa7cc7d7df9 1 3 12
0x7fa7cc7d7ddd 1 7 28
0x7fa7cc7d7bf4 0 6 22
0x7fa7cc7d7bc4 0 9 48
0x7fa7cc7d7bad 1 4 23
0x7fa7cc7d7aec 0 2 9
0x7fa7cc7d8581 0 3 13
0x7fa7cc7d84e0 1 3 13
0x7fa7cc7d84ed 1 14 58
0x7fa7cc7d8527 0 12 52
0x7fa7cc7d854e 1 3 13
0x7fa7cc7d855b 0 2 11
0x7fa7cc7d8566 0 2 8
0x7fa7cc7d8566 1 2 8
0x7fa7cc7d856e 0 3 19
0x7fa7cc7d84ed 0 14 58
0x7fa7cc7d8581 1 3 13
0x7fa7cc7d858e 1 4 17
0x7fa7cc7d859f 1 3 13
0x7fa7cc7d85b4 1 2 5
0x7fa7cc7d85b9 0 4 21
0x7fa7cc7d85ce 0 5 27
0x7fa7cc7d85c1 1 3 13
0x7fa7cc7d8396 1 2 9
0x7fa7cc7d8367 0 4 12
0x7fa7cc7d8373 0 4 14
0x7fa7cc7d972f 1 1 5
0x7fa7cc7d8361 8 2 6
0x7fa7cc7d8367 2 4 12
0x7fa7cc7d8346 3 8 27
0x7fa7cc7d8361 2 2 6
0x7fa7cc7d8367 1 4 12
0x7fa7cc7d85ce 0 5 27
0x7fa7cc7d839f 1 3 14
0x7fa7cc7d83ad 1 11 51
0x7fa7cc7d840a 1 3 10
0x7fa7cc7d8414 1 14 52
0x7fa7cc7d8448 1 14 52
0x7fa7cc7d84a6 1 3 13
0x7fa7cc7d84b3 0 14 58
0x7fa7cc7d8ccf 1 3 16
0x7fa7cc7d8bbe 1 2 12
0x7fa7cc7d8bca 1 3 14
0x7fa7cc7d8bd8 1 4 24
0x7fa7cc7d8bf0 1 14 79
0x7fa7cc7d8c3f 1 18 79
0x7fa7cc7d8c8e 1 6 21
0x7fa7cc7d8ca3 1 6 32
0x7fa7cc7d8cc3 0 1 5
0x7fa7cc7d870b 1 3 17
0x7fa7cc7d8cdf 1 4 23
0x7fa7cc7d8cf6 1 5 23
0x7fa7cc7d8d18 1 3 19
0x7fa7cc7d8d2b 1 3 14
0x7fa7cc7d8d39 1 3 17
0x7fa7cc7d8d4a 1 3 16
0x7fa7cc7d8d5a 1 4 20
0x7fa7cc7d8351 8 5 16
0x7fa7cc7d86fd 1 3 14
0x7fa7cc7d86f5 1 2 8
0x7fa7cc7d86ca 1 7 43
0x7fa7cc7d86bf 1 2 11
0x7fa7cc7d86b3 1 2 12
0x7fa7cc7d869a 1 6 25
0x7fa7cc7d8680 1 6 26
0x7fa7cc7d8677 1 2 9
0x7fa7cc7d866b 1 3 12
0x7fa7cc7d8656 1 5 21
0x7fa7cc7d861d 1 9 57
0x7fa7cc7d8615 1 2 8
0x7fa7cc7d8609 0 3 20
0x7fa7cc7d85fe 1 2 11
0x7fa7cc7d85e9 0 2 5
0x7fa7cc7d809f 2 2 6
0x7fa7cc7d9718 1 8 15
0x7fa7cc7d8954 0 4 16
0x7fa7cc7d8964 1 4 16
0x7fa7cc7d8974 1 4 16
0x7fa7cc7d8093 1 4 12
0x7fa7cc7d809f 1 2 6
0x7fa7cc7d80a5 0 4 12
0x7fa7cc7d8086 3 8 25
0x7fa7cc7d9713 1 1 5
0x7fa7cc7d80a5 2 4 12
0x7fa7cc7d80d4 1 3 8
0x7fa7cc7d80dc 0 3 9
0x7fa7cc7d8361 1 2 6
0x7fa7cc7d814d 1 3 12
0x7fa7cc7d8159 1 2 11
0x7fa7cc7d8164 1 2 7
0x7fa7cc7d80e5 0 4 13
0x7fa7cc7d9707 1 2 12
0x7fa7cc7d96fe 1 3 9
0x7fa7cc7d96f4 1 3 10
0x7fa7cc7d96ef 1 1 5
0x7fa7cc7d97fe 1 7 26
0x7fa7cc7d97d2 1 11 44
0x7fa7cc7d97c5 1 2 13
0x7fa7cc7d96ef 0 1 5
0x7fa7cc7d96e7 1 2 8
0x7fa7cc7d96d3 1 3 20
0x7fa7cc7d96b1 0 6 26
0x7fa7cc7d96a8 1 2 9
0x7fa7cc7d9694 1 3 20
0x7fa7cc7d968a 1 2 10
0x7fa7cc7d9681 1 2 9
0x7fa7cc7d8794 1 3 18
0x7fa7cc7d816b 1 3 18
0x7fa7cc7d82a7 3 3 7
0x7fa7cc7d82ae 0 9 39
0x7fa7cc7d82d5 0 10 54
0x7fa7cc7d8288 3 2 9
0x7fa7cc7d8291 2 2 9
0x7fa7cc7d829a 2 4 13
0x7fa7cc7d8777 1 3 11
0x7fa7cc7d8782 1 4 18
0x7fa7cc7d8281 0 1 2
0x7fa7cc7d87a6 1 2 14
0x7fa7cc7d87b4 1 2 13
0x7fa7cc7d829a 1 4 13
0x7fa7cc7d82a7 1 3 7
0x7fa7cc7d82ae 1 9 39
0x7fa7cc7d82d5 1 10 54
0x7fa7cc7d830b 1 4 13
0x7fa7cc7d8318 1 7 46
0x7fa7cc7d824b 1 3 12
0x7fa7cc7d817d 1 3 12
0x7fa7cc7d8189 0 4 16
0x7fa7cc7d81b8 1 3 12
0x7fa7cc7d81c4 0 5 26
0x7fa7cc7d81de 0 2 5
0x7fa7cc7d81f1 1 2 10
0x7fa7cc7d81fb 0 3 19
0x7fa7cc7d8206 1 2 8
0x7fa7cc7d820e 1 4 19
0x7fa7cc7d8221 1 2 14
0x7fa7cc7d822f 1 7 28
0x7fa7cc7d8257 1 9 42
0x7fa7cc7da710 1 6 24
0x7fa7cc7da728 1 2 4
0x7fa7cc7da72c 0 3 6
0x7fa7cc7da732 0 2 2
0x7fa7cc7da732 1 2 2
0x7fa7cc7da750 1 22 85
0x7fa7cc7daa16 1 9 38
0x7fa7cc7daa3c 1 9 18
0x7fa7cc7daac6 1 12 47
0x7fa7cc7dab79 1 11 40
0x7fa7cc7dab69 1 3 16
0x7fa7cc7dab5b 1 2 14
0x7fa7cc7dab48 9 6 19
0x7fa7cc7dab38 9 4 16
0x7fa7cc7dab48 1 6 19
0x7fa7cc7dab32 1 5 22
0x7fa7cc7daaf5 1 15 61
0x7fa7cc7daba1 1 2 9
0x7fa7cc7daaa1 1 9 37
0x7fa7cc7daa98 1 2 9
0x7fa7cc7da949 0 2 14
0x7fa7cc7da940 1 2 9
0x7fa7cc7da932 1 2 14
0x7fa7cc7da924 1 2 14
0x7fa7cc7da916 1 2 14
0x7fa7cc7da90a 1 3 12
0x7fa7cc7dabaa 8 6 28
0x7fa7cc7da9b6 1 17 96
0x7fa7cc7da9a3 1 3 19
0x7fa7cc7da974 4 16 47
0x7fa7cc7da9a3 0 3 19
0x7fa7cc7da968 1 18 59
0x7fa7cc7da957 1 3 17
0x7fa7cc7dabd0 8 3 9
0x7fa7cc7dabc6 8 3 10
0x7fa7cc7da7a5 1 11 63
0x7fa7cc7daba1 8 2 9
0x7fa7cc7dab80 8 10 33
0x7fa7cc7dac1f 1 1 5
0x7fa7cc7dac0b 9 5 20
0x7fa7cc7dabd0 1 3 9
0x7fa7cc7dabc6 1 3 10
0x7fa7cc7dabaa 1 6 28
0x7fa7cc7daa5a 0 6 24
0x7fa7cc7da815 2 8 29
0x7fa7cc7da805 0 4 16
0x7fa7cc7da7ff 1 2 6
0x7fa7cc7da7f3 1 4 12
0x7fa7cc7dabf0 1 3 12
0x7fa7cc7dabe0 1 4 16
0x7fa7cc7daa88 0 3 12
0x7fa7cc7daa78 1 4 16
0x7fa7cc7da8f0 1 3 12
0x7fa7cc7daa50 1 4 10
0x7fa7cc7da805 3 4 16
0x7fa7cc7da7ff 14 2 6
0x7fa7cc7da7e8 14 6 23
0x7fa7cc7da815 3 8 29
0x7fa7cc7da805 3 4 16
0x7fa7cc7da7ff 5 2 6
0x7fa7cc7da897 1 4 16
0x7fa7cc7da832 0 2 9
0x7fa7cc7da8fc 1 2 14
0x7fa7cc7da8de 1 3 18
0x7fa7cc7da8d2 1 3 12
0x7fa7cc7da8c7 1 2 11
0x7fa7cc7da8b7 1 4 16
0x7fa7cc7da8a7 1 4 16
0x7fa7cc7da887 1 4 16
0x7fa7cc7da877 1 4 16
0x7fa7cc7da867 1 4 16
0x7fa7cc7da857 1 4 16
0x7fa7cc7da847 1 4 16
0x7fa7cc7da83b 1 3 12
0x7fa7cc7da832 1 2 9
0x7fa7cc7da83b 0 3 12
0x7fa7cc7db04a 1 2 5
0x7fa7cc7db030 1 5 14
0x7fa7cc7db03e 1 3 12
0x7fa7cc7db04f 1 7 20
0x7fa7cc7db3dd 2 2 4
0x7fa7cc7db372 0 2 7
0x7fa7cc7db340 5 8 34
0x7fa7cc7db362 5 2 6
0x7fa7cc7db368 1 3 10
0x7fa7cc7db372 1 2 7
0x7fa7cc7db379 1 4 17
0x7fa7cc7db38a 1 2 7
0x7fa7cc7db3c9 1 4 20
0x7fa7cc7db3e1 1 2 9
0x7fa7cc7db3ea 1 6 20
0x7fa7cc7db3c3 1 6 26
0x7fa7cc7db3fe 1 4 13
0x7fa7cc7db40b 1 9 28
0x7fa7cc7db427 0 3 17
0x7fa7cc7db447 1 8 15
0x7fa7cc7db398 1 10 43
0x7fa7cc7db362 1 2 6
0x7fa7cc7db1f0 1 15 45
0x7fa7cc7db21d 1 4 16
0x7fa7cc7db22d 1 3 12
0x7fa7cc7db239 1 9 44
0x7fa7cc7db265 1 2 9
0x7fa7cc7db26e 1 4 12
0x7fa7cc7db27a 1 3 13
0x7fa7cc7db287 1 5 24
0x7fa7cc7db29f 1 2 8
0x7fa7cc7db368 0 3 10
0x7fa7cc7db2b3 1 4 21
0x7fa7cc7db2c8 1 2 8
0x7fa7cc7db2d0 1 2 10
0x7fa7cc7db2da 1 2 11
0x7fa7cc7db2e5 1 4 17
0x7fa7cc7db2f6 1 2 11
0x7fa7cc7db301 1 9 39
0x7fa7cc7db328 1 4 17
0x7fa7cc7db339 1 2 5
0x7fa7cc7db2a7 1 3 12
0x7fa7cc7dc260 0 5 23
0x7fa7cc7dc390 1 6 25
0x7fa7cc7dc3a9 1 1 5
0x7fa7cc7dc260 1 5 23
0x7fa7cc7dc277 1 5 28
0x7fa7cc7dc293 1 4 17
0x7fa7cc7dc327 2 6 25
0x7fa7cc7dc340 1 4 16
0x7fa7cc7dc350 1 8 34
0x7fa7cc7dc372 1 2 10
0x7fa7cc7dc143 1 2 13
0x7fa7cc7dc37c 0 2 12
0x7fa7cc7dc233 1 8 45
0x7fa7cc7dc222 1 3 17
0x7fa7cc7dc1f3 1 7 47
0x7fa7cc7dc1b4 1 10 63
0x7fa7cc7dc198 1 7 28
0x7fa7cc7dc150 1 5 29
0x7fa7cc7dc170 1 3 15
0x7fa7cc7dbfaf 1 1 2
0x7fa7cc7dbfa8 1 3 7
0x7fa7cc7dbf7f 1 9 41
0x7fa7cc7dc437 3 4 12
0x7fa7cc7dc7ae 1 8 32
0x7fa7cc7dc431 18 2 6
0x7fa7cc7dc421 18 5 16
0x7fa7cc7dc443 0 4 14
0x7fa7cc7dc437 0 4 12
0x7fa7cc7dc431 1 2 6
0x7fa7cc7dc3e9 1 7 42
0x7fa7cc7dc3dd 1 4 12
0x7fa7cc7dc3ca 1 5 19
0x7fa7cc7dc3ae 1 5 28
0x7fa7cc7dc7d8 0 2 12
0x7fa7cc7dc7ce 1 2 10
0x7fa7cc7dc26e 1 3 9
0x7fa7cc7dc327 0 6 25
0x7fa7cc7dc31e 1 2 9
0x7fa7cc7dc2fc 1 6 34
0x7fa7cc7dc2d7 1 8 37
0x7fa7cc7dc2ce 1 2 9
0x7fa7cc7dc2a4 1 12 42
0x7fa7cc7dc293 1 4 17
0x7fa7cc7dc285 1 2 14
0x7fa7cc7dc293 0 4 17
0x7fa7cc7dc277 0 5 28
0x7fa7cc7dbdc1 2 2 10
0x7fa7cc7dbf20 1 14 58
0x7fa7cc7dbedc 1 14 68
0x7fa7cc7dbe90 1 15 76
0x7fa7cc7dbe84 1 3 12
0x7fa7cc7dbe5d 1 8 39
0x7fa7cc7dbe54 1 2 9
0x7fa7cc7dbe42 1 4 18
0x7fa7cc7dbe35 1 2 13
0x7fa7cc7dbe2b 1 2 10
0x7fa7cc7dbe20 1 2 11
0x7fa7cc7dbdcb 2 2 9
0x7fa7cc7dbfa8 1 3 7
0x7fa7cc7dbdb8 3 3 9
0x7fa7cc7dbdd4 0 2 9
0x7fa7cc7dbdcb 1 2 9
0x7fa7cc7dbdc1 1 2 10
0x7fa7cc7dbda2 1 3 16
0x7fa7cc7dbd86 1 7 28
0x7fa7cc7dbd7e 1 2 8
0x7fa7cc7dbd63 1 5 27
0x7fa7cc7dbd20 1 18 67
0x7fa7cc7dc52d 1 2 4
0x7fa7cc7dc050 2 7 27
0x7fa7cc7dc112 1 8 44
0x7fa7cc7dc180 1 4 18
0x7fa7cc7dc106 0 9 56
0x7fa7cc7dc0ed 1 5 25
0x7fa7cc7dc0e0 1 3 13
0x7fa7cc7dbf76 2 2 9
0x7fa7cc7dbf6b 3 2 11
0x7fa7cc7dbf60 4 2 11
0x7fa7cc7dc0b4 1 12 43
0x7fa7cc7dc0c1 1 9 30
0x7fa7cc7dc06b 2 20 73
0x7fa7cc7dc13e 1 1 5
0x7fa7cc7dc038 2 5 24
0x7fa7cc7dbfc2 1 6 28
0x7fa7cc7dbfba 3 3 8
0x7fa7cc7dbfb1 5 2 9
0x7fa7cc7dbfaf 8 1 2
0x7fa7cc7dbfa8 8 3 7
0x7fa7cc7dbf80 9 8 40
0x7fa7cc7dc020 1 3 17
0x7fa7cc7dbfb1 0 2 9
0x7fa7cc7dbfaf 0 1 2
0x7fa7cc7dc46b 1 3 9
0x7fa7cc7dc50c 1 3 12
0x7fa7cc7dc4fa 1 3 18
0x7fa7cc7dc691 1 3 14
0x7fa7cc7dc69f 1 9 18
0x7fa7cc7dc4f3 1 2 7
0x7fa7cc7dc4e8 1 2 11
0x7fa7cc7dc4d8 1 4 16
0x7fa7cc7dc4c8 1 4 16
0x7fa7cc7dc4b8 1 4 16
0x7fa7cc7dc4a8 1 4 16
0x7fa7cc7dc49b 1 4 13
0x7fa7cc7dc48e 1 4 13
0x7fa7cc7dc481 1 4 13
0x7fa7cc7dc474 1 4 13
0x7fa7cc7dc518 1 4 14
0x7fa7cc7dc466 1 2 5
0x7fa7cc7dc437 5 4 12
0x7fa7cc7dc431 6 2 6
0x7fa7cc7dc418 7 8 25
0x7fa7cc7dc437 0 4 12
0x7fa7cc7dc431 1 2 6
0x7fa7cc7dc425 1 4 12
0x7fa7cc7dc737 1 5 26
0x7fa7cc7dc727 1 4 16
0x7fa7cc7dc717 0 4 16
0x7fa7cc7dc70b 1 4 12
0x7fa7cc7dc466 0 2 5
0x7fa7cc7dc451 0 7 21
0x7fa7cc7dc443 1 4 14
0x7fa7cc7dc685 1 3 12
0x7fa7cc7dc62f 1 2 8
0x7fa7cc7dc60e 1 6 33
0x7fa7cc7dc7f2 0 3 14
0x7fa7cc7dc7e8 1 2 10
0x7fa7cc7dc60e 0 6 33
0x7fa7cc7dc5f9 1 5 21
0x7fa7cc7dc5f1 1 2 8
0x7fa7cc7dc5dc 1 4 21
0x7fa7cc7dc5d0 1 3 12
0x7fa7cc7dc5af 1 7 33
0x7fa7cc7dc59f 1 3 16
0x7fa7cc7dc596 1 2 9
0x7fa7cc7dc573 1 4 24
0x7fa7cc7dc58b 0 3 20
0x7fa7cc7dc65b 1 6 42
0x7fa7cc7dc531 0 3 11
0x7fa7cc7dc53c 0 4 23
0x7fa7cc7dc538 1 2 4
0x7fa7cc7dc53c 1 4 23
0x7fa7cc7dc553 1 6 27
0x7fa7cc7dc56e 1 2 5
0x7fa7cc7dc64b 1 2 9
0x7fa7cc7dc63d 1 2 14
0x7fa7cc7dc637 1 2 6
0x7fa7cc7dda94 1 4 19
0x7fa7cc7ddaa7 1 9 49
0x7fa7cc7ddad8 1 3 13
0x7fa7cc7ddae5 1 11 68
0x7fa7cc7ddb29 1 6 24
0x7fa7cc7ddb30 3 4 17
0x7fa7cc7ddd08 1 8 24
0x7fa7cc7ddc27 0 3 13
0x7fa7cc7ddc1c 0 2 11
0x7fa7cc7ddc13 1 2 9
0x7fa7cc7ddd69 1 2 16
0x7fa7cc7ddd37 0 7 34
0x7fa7cc7ddd20 1 4 23
0x7fa7cc7ddbdb 0 7 34
0x7fa7cc7ddbcb 1 3 16
0x7fa7cc7ddbb8 1 4 19
0x7fa7cc7ddb92 1 6 38
0x7fa7cc7ddb80 3 4 18
0x7fa7cc7ddb78 1 5 26
0x7fa7cc7ddb41 1 12 55
0x7fa7cc7dda50 1 13 51
0x7fa7cc7dda83 1 3 17
0x7fa7cc7de355 0 2 7
0x7fa7cc7ddf28 4 2 14
0x7fa7cc7ddf36 0 3 9
0x7fa7cc7ddf3f 0 3 12
0x7fa7cc7de56e 4 3 16
0x7fa7cc7de57e 2 7 28
0x7fa7cc7de01a 1 12 57
0x7fa7cc7de005 1 5 21
0x7fa7cc7de202 0 4 18
0x7fa7cc7de1f5 1 2 13
0x7fa7cc7de343 1 4 18
0x7fa7cc7de339 1 2 10
0x7fa7cc7de330 1 3 9
0x7fa7cc7de314 1 6 28
0x7fa7cc7de306 1 3 14
0x7fa7cc7de2f9 1 2 13
0x7fa7cc7de2eb 1 3 14
0x7fa7cc7de2e1 1 3 10
0x7fa7cc7ddfb8 0 2 9
0x7fa7cc7de523 0 2 5
0x7fa7cc7de50f 1 4 20
0x7fa7cc7de470 1 17 76
0x7fa7cc7de103 1 2 15
0x7fa7cc7de0fa 1 2 9
0x7fa7cc7de0e4 1 4 22
0x7fa7cc7ddf4f 2 3 11
0x7fa7cc7ddf5a 5 2 4
0x7fa7cc7ddf5e 1 9 21
0x7fa7cc7de0dc 1 2 8
0x7fa7cc7ddfc1 0 4 13
0x7fa7cc7de528 0 6 28
0x7fa7cc7ddfaf 1 2 9
0x7fa7cc7ddf93 1 6 28
0x7fa7cc7ddf85 1 3 14
0x7fa7cc7ddf78 1 2 13
0x7fa7cc7de5a7 0 3 12
0x7fa7cc7de59a 2 3 13
0x7fa7cc7ddf4f 3 3 11
0x7fa7cc7ddf4b 3 2 4
0x7fa7cc7ddf3f 3 3 12
0x7fa7cc7ddf36 4 3 9
0x7fa7cc7de120 0 15 75
0x7fa7cc7ddef5 2 2 13
0x7fa7cc7ddf02 2 9 33
0x7fa7cc7ddf3f 2 3 12
0x7fa7cc7ddf4b 2 2 4
0x7fa7cc7de2d9 1 2 8
0x7fa7cc7de2cb 1 3 14
0x7fa7cc7de2b0 1 6 27
0x7fa7cc7de19f 0 2 9
0x7fa7cc7de185 1 4 26
0x7fa7cc7de173 1 6 18
0x7fa7cc7de278 1 3 15
0x7fa7cc7dded0 2 12 37
0x7fa7cc7de112 1 2 14
0x7fa7cc7de3f5 1 4 24
0x7fa7cc7de3e3 1 4 18
0x7fa7cc7de3d5 1 3 14
0x7fa7cc7de278 0 3 15
0x7fa7cc7de267 0 3 17
0x7fa7cc7de24d 1 5 26
0x7fa7cc7de523 0 2 5
0x7fa7cc7de50f 0 4 20
0x7fa7cc7de4ff 1 3 16
0x7fa7cc7de053 1 1 5
0x7fa7cc7ddf61 1 8 18
0x7fa7cc7deb01 73 5 20
0x7fa7cc7deb5a 98 7 14
0x7fa7cc7debd0 0 1 5
0x7fa7cc7debcc 98 2 4
0x7fa7cc7debc0 98 3 12
0x7fa7cc7deb1e 73 10 41
0x7fa7cc7deb15 73 2 9
0x7fa7cc7deaf9 30 2 8
0x7fa7cc7deb01 25 5 20
0x7fa7cc7deb1e 25 10 41
0x7fa7cc7deaa0 103 11 34
0x7fa7cc7deac2 103 5 19
0x7fa7cc7dead5 103 3 14
0x7fa7cc7deb47 0 3 9
0x7fa7cc7deb50 0 2 4
0x7fa7cc7deae3 103 2 6
0x7fa7cc7debb0 5 7 13
0x7fa7cc7deb15 25 2 9
0x7fa7cc7deae9 30 4 16
0x7fa7cc7ded97 19 5 23
0x7fa7cc7dedae 19 4 15
0x7fa7cc7dedf0 98 15 50
0x7fa7cc7dede7 85 2 9
0x7fa7cc7dede2 85 2 5
0x7fa7cc7dedd2 98 4 16
0x7fa7cc7df556 0 4 17
0x7fa7cc7df3c0 4 5 20
0x7fa7cc7df53e 94 5 24
0x7fa7cc7df416 4 5 16
0x7fa7cc7df36d 0 1 5
0x7fa7cc7df35b 4 5 18
0x7fa7cc7df3c0 5 5 20
0x7fa7cc7df3d4 0 1 5
0x7fa7cc7df378 5 8 36
0x7fa7cc7df39c 5 8 36
0x7fa7cc7df45f 4 8 33
0x7fa7cc7df43b 43 10 36
0x7fa7cc7df426 4 6 21
0x7fa7cc7ded7e 18 5 25
0x7fa7cc7df406 4 5 16
0x7fa7cc7df3f6 4 5 16
0x7fa7cc7df3ed 4 3 9
0x7fa7cc7df3d9 4 5 20
0x7fa7cc7df3d4 4 1 5
0x7fa7cc7df39c 4 8 36
0x7fa7cc7def48 13 3 14
0x7fa7cc7def56 0 3 15
0x7fa7cc7def65 0 4 17
0x7fa7cc7ded63 1 3 8
0x7fa7cc7decee 205 3 14
0x7fa7cc7dece1 205 2 13
0x7fa7cc7decd4 205 2 13
0x7fa7cc7decc7 1 2 13
0x7fa7cc7decc0 100 2 7
0x7fa7cc7dec20 100 35 160
0x7fa7cc7dedbd 0 2 4
0x7fa7cc7ded54 1 3 15
0x7fa7cc7df4ed 89 5 12
0x7fa7cc7ded6b 1 3 10
0x7fa7cc7ded75 1 3 9
0x7fa7cc7ded7e 1 5 25
0x7fa7cc7df36d 0 1 5
0x7fa7cc7df34c 0 9 33
0x7fa7cc7df33b 4 4 17
0x7fa7cc7dee10 2 8 18
0x7fa7cc7ded21 201 14 51
0x7fa7cc7df4f9 59 16 69
0x7fa7cc7df4e0 90 3 13
0x7fa7cc7df4f9 35 16 69
0x7fa7cc7df4ed 95 5 12
0x7fa7cc7df4ce 95 3 13
0x7fa7cc7df4b2 95 8 28
0x7fa7cc7decc7 1 2 13
0x7fa7cc7decc0 106 2 7
0x7fa7cc7dec98 106 7 40
0x7fa7cc7dedbd 2 2 4
0x7fa7cc7dedb0 89 3 13
0x7fa7cc7ded75 100 3 9
0x7fa7cc7ded6b 106 3 10
0x7fa7cc7ded63 106 3 8
0x7fa7cc7ded54 106 3 15
0x7fa7cc7decfc 205 8 37
0x7fa7cc7df700 0 3 9
0x7fa7cc7df709 0 4 11
0x7fa7cc7df6a3 0 15 74
0x7fa7cc7dfe21 2 3 9
0x7fa7cc7df6f2 2 2 14
0x7fa7cc7dfa35 1 2 15
0x7fa7cc7df690 2 1 6
0x7fa7cc7df696 2 4 13
